"","MGI.ID","HGNC.ID","mp.description","GTEX.tissues","HPO.superclass.description","MP.Term","TS28.mutant.expression.detected","TPM >/= 0.1 TPM","TPM >/= 1 TPM"
"876","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Ovary","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"877","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Fallopian Tube","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"878","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Bladder","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"879","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Testis","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"880","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","small kidney","Yes","Yes","No"
"881","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Prostate","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"882","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Uterus","Abnormality of the genitourinary system","small kidney","Yes","Yes","Yes"
"883","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"884","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Vagina","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"885","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","absent kidney","Yes","Yes","No"
"886","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Ovary","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"887","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Fallopian Tube","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"888","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Bladder","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"889","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Testis","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"890","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","absent kidney","Yes","Yes","No"
"891","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Prostate","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"892","MGI:1921303","HGNC:18708","renal/urinary system phenotype","Uterus","Abnormality of the genitourinary system","absent kidney","Yes","Yes","Yes"
"893","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"894","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"895","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"896","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"897","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"898","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","enlarged heart","Yes","Yes","Yes"
"899","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","enlarged heart","Yes","Yes","Yes"
"900","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","enlarged heart","Yes","Yes","Yes"
"901","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","enlarged heart","Yes","Yes","Yes"
"902","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","enlarged heart","Yes","Yes","Yes"
"903","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","cardiac interstitial fibrosis","Yes","Yes","Yes"
"904","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","cardiac interstitial fibrosis","Yes","Yes","Yes"
"905","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","cardiac interstitial fibrosis","Yes","Yes","Yes"
"906","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","cardiac interstitial fibrosis","Yes","Yes","Yes"
"907","MGI:1922552","HGNC:23805","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","cardiac interstitial fibrosis","Yes","Yes","Yes"
"908","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Stomach","Abnormality of the digestive system","hepatic steatosis","No","Yes","No"
"909","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Colon - Sigmoid","Abnormality of the digestive system","hepatic steatosis","No","Yes","Yes"
"910","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Colon - Transverse","Abnormality of the digestive system","hepatic steatosis","No","Yes","Yes"
"911","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Liver","Abnormality of the digestive system","hepatic steatosis","No","Yes","No"
"912","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Esophagus - Muscularis","Abnormality of the digestive system","hepatic steatosis","No","Yes","No"
"913","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Esophagus - Gastroesophageal Junction","Abnormality of the digestive system","hepatic steatosis","No","Yes","No"
"914","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Spleen","Abnormality of the digestive system","hepatic steatosis","No","No","No"
"915","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Esophagus - Mucosa","Abnormality of the digestive system","hepatic steatosis","No","Yes","No"
"916","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Small Intestine - Terminal Ileum","Abnormality of the digestive system","hepatic steatosis","No","Yes","Yes"
"917","MGI:1926923","HGNC:13815","liver/biliary system phenotype","Pancreas","Abnormality of the digestive system","hepatic steatosis","No","No","No"
"918","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"919","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"920","MGI:1927753","HGNC:21474","nervous system phenotype","Pituitary","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"921","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"922","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"923","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"924","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"925","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"926","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"927","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"928","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"929","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"930","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"931","MGI:1927753","HGNC:21474","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"932","MGI:1927753","HGNC:21474","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","exencephaly","No","Yes","Yes"
"933","MGI:1931001","HGNC:14341","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal skin morphology","No","Yes","Yes"
"934","MGI:1931001","HGNC:14341","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin morphology","No","Yes","Yes"
"935","MGI:1931001","HGNC:14341","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","thin skin","No","Yes","Yes"
"936","MGI:1931001","HGNC:14341","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","thin skin","No","Yes","Yes"
"937","MGI:1931001","HGNC:14341","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal skin pigmentation","No","Yes","Yes"
"938","MGI:1931001","HGNC:14341","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin pigmentation","No","Yes","Yes"
"939","MGI:1931001","HGNC:14341","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","pallor","No","Yes","Yes"
"940","MGI:1931001","HGNC:14341","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","pallor","No","Yes","Yes"
"941","MGI:1931001","HGNC:14341","pigmentation phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal skin pigmentation","No","Yes","Yes"
"942","MGI:1931001","HGNC:14341","pigmentation phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin pigmentation","No","Yes","Yes"
"943","MGI:1933331","HGNC:14415","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","shiny skin","Yes","Yes","Yes"
"944","MGI:1933331","HGNC:14415","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","shiny skin","Yes","Yes","Yes"
"945","MGI:1933331","HGNC:14415","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","reddish skin","Yes","Yes","Yes"
"946","MGI:1933331","HGNC:14415","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","reddish skin","Yes","Yes","Yes"
"947","MGI:1933331","HGNC:14415","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","thin skin","Yes","Yes","Yes"
"948","MGI:1933331","HGNC:14415","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","thin skin","Yes","Yes","Yes"
"949","MGI:1935147","HGNC:11110","growth/size/body region phenotype","Muscle - Skeletal","Abnormality of the skeletal system","decreased embryo size","Yes","Yes","Yes"
"950","MGI:2143311","HGNC:969","renal/urinary system phenotype","Prostate","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"951","MGI:2143311","HGNC:969","renal/urinary system phenotype","Vagina","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"952","MGI:2143311","HGNC:969","renal/urinary system phenotype","Ovary","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"953","MGI:2143311","HGNC:969","renal/urinary system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"954","MGI:2143311","HGNC:969","renal/urinary system phenotype","Fallopian Tube","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"955","MGI:2143311","HGNC:969","renal/urinary system phenotype","Bladder","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"956","MGI:2143311","HGNC:969","renal/urinary system phenotype","Testis","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"957","MGI:2143311","HGNC:969","renal/urinary system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"958","MGI:2143311","HGNC:969","renal/urinary system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"959","MGI:2143311","HGNC:969","renal/urinary system phenotype","Uterus","Abnormality of the genitourinary system","kidney cysts","Yes","Yes","Yes"
"960","MGI:2150920","HGNC:3693","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"961","MGI:2150920","HGNC:3693","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"962","MGI:2150920","HGNC:3693","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"963","MGI:2150920","HGNC:3693","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
"964","MGI:2150920","HGNC:3693","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","thin myocardium","Yes","Yes","Yes"
